frame,substep,transition,dEnergy,dSpeed,dGXV,dGrad,toStage,toMaxGradName,toMaxGradX,toMaxGradY
291,3,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
291,4,"beforeCip->afterCipVelocity",0.007115662,0.00266262,0.000003695,0.000003695,"afterCipVelocity","GXV",79,62
291,4,"afterCipVelocity->afterRhs",-0.000177727,-0.001105168,0,0,"afterRhs","GXV",79,62
291,4,"afterRhs->afterNewGradV",0,0,-0.000003397,-0.000003397,"afterNewGradV","GXV",79,63
291,4,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
291,5,"beforeCip->afterCipVelocity",0.007139232,0.002363508,0.000003397,0.000003397,"afterCipVelocity","GXV",79,62
291,5,"afterCipVelocity->afterRhs",-0.000180962,-0.000955789,0,0,"afterRhs","GXV",79,62
291,5,"afterRhs->afterNewGradV",0,0,-0.000003159,-0.000003159,"afterNewGradV","GXV",79,63
291,5,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
291,6,"beforeCip->afterCipVelocity",0.007177227,0.002070147,0.000003159,0.000003159,"afterCipVelocity","GXV",79,62
291,6,"afterCipVelocity->afterRhs",-0.000184713,-0.000804188,0,0,"afterRhs","GXV",79,62
291,6,"afterRhs->afterNewGradV",0,0,-0.000002861,-0.000002861,"afterNewGradV","GXV",79,63
291,6,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
291,7,"beforeCip->afterCipVelocity",0.007229027,0.001784586,0.000002861,0.000002861,"afterCipVelocity","GXV",79,62
291,7,"afterCipVelocity->afterRhs",-0.000189173,-0.000651489,0,0,"afterRhs","GXV",79,62
291,7,"afterRhs->afterNewGradV",0,0,-0.000002623,-0.000002623,"afterNewGradV","GXV",79,63
291,7,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
291,8,"beforeCip->afterCipVelocity",0.007291948,0.001508959,0.000002623,0.000002623,"afterCipVelocity","GXV",79,62
291,8,"afterCipVelocity->afterRhs",-0.000194443,-0.00049441,0,0,"afterRhs","GXV",79,62
291,8,"afterRhs->afterNewGradV",0,0,-0.000002444,-0.000002444,"afterNewGradV","GXV",79,63
291,8,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
291,9,"beforeCip->afterCipVelocity",0.007360493,0.001242858,0.000002444,0.000002444,"afterCipVelocity","GXV",79,62
291,9,"afterCipVelocity->afterRhs",-0.000200514,-0.000340024,0,0,"afterRhs","GXV",79,62
291,9,"afterRhs->afterNewGradV",0,0,-0.000002205,-0.000002205,"afterNewGradV","GXV",79,63
291,9,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
291,10,"beforeCip->afterCipVelocity",0.007429261,0.000988518,0.000002205,0.000002205,"afterCipVelocity","GXV",79,62
291,10,"afterCipVelocity->afterRhs",-0.00020719,-0.000189672,0,0,"afterRhs","GXV",79,62
291,10,"afterRhs->afterNewGradV",0,0,-0.000002027,-0.000002027,"afterNewGradV","GXV",79,63
291,10,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
291,11,"beforeCip->afterCipVelocity",0.007493034,0.000748582,0.000002027,0.000002027,"afterCipVelocity","GXV",79,62
291,11,"afterCipVelocity->afterRhs",-0.000214182,-0.000044986,0,0,"afterRhs","GXV",79,62
291,11,"afterRhs->afterNewGradV",0,0,-0.000001907,-0.000001907,"afterNewGradV","GXV",79,63
291,11,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
292,0,"beforeCip->afterCipVelocity",0.007547652,0.000525715,0.000001907,0.000001907,"afterCipVelocity","GXV",79,62
292,0,"afterCipVelocity->afterRhs",-0.000221114,0.000092493,0,0,"afterRhs","GXV",79,62
292,0,"afterRhs->afterNewGradV",0,0,-0.000001729,-0.000001729,"afterNewGradV","GXV",79,63
292,0,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
292,1,"beforeCip->afterCipVelocity",0.007589346,0.000322191,0.000001729,0.000001729,"afterCipVelocity","GXV",79,62
292,1,"afterCipVelocity->afterRhs",-0.000227626,0.000221243,0,0,"afterRhs","GXV",79,62
292,1,"afterRhs->afterNewGradV",0,0,-0.000001609,-0.000001609,"afterNewGradV","GXV",79,63
292,1,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
292,2,"beforeCip->afterCipVelocity",0.007623117,0.000991453,0.000001609,0.000001609,"afterCipVelocity","GXV",79,62
292,2,"afterCipVelocity->afterRhs",-0.000233387,-0.000511278,0,0,"afterRhs","GXV",79,62
292,2,"afterRhs->afterNewGradV",0,0,-0.00000149,-0.00000149,"afterNewGradV","GXV",79,63
292,2,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
292,3,"beforeCip->afterCipVelocity",0.007655778,0.002692818,0.00000149,0.00000149,"afterCipVelocity","GXV",79,62
292,3,"afterCipVelocity->afterRhs",-0.000238147,-0.002263459,0,0,"afterRhs","GXV",79,62
292,3,"afterRhs->afterNewGradV",0,0,-0.000001431,-0.000001431,"afterNewGradV","GXV",79,63
292,3,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
292,4,"beforeCip->afterCipVelocity",0.007695066,0.004263587,0.000001431,0.000001431,"afterCipVelocity","GXV",79,62
292,4,"afterCipVelocity->afterRhs",-0.000241889,-0.00220426,0,0,"afterRhs","GXV",79,62
292,4,"afterRhs->afterNewGradV",0,0,-0.000001311,-0.000001311,"afterNewGradV","GXV",79,63
292,4,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
292,5,"beforeCip->afterCipVelocity",0.007750667,0.004035662,0.000001311,0.000001311,"afterCipVelocity","GXV",79,63
292,5,"afterCipVelocity->afterRhs",-0.000244806,-0.001975814,0,0,"afterRhs","GXV",79,63
292,5,"afterRhs->afterNewGradV",0,0,-0.000001252,-0.000001252,"afterNewGradV","GXV",79,63
292,5,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
292,6,"beforeCip->afterCipVelocity",0.007831894,0.003650613,0.000001252,0.000001252,"afterCipVelocity","GXV",79,63
292,6,"afterCipVelocity->afterRhs",-0.000247214,-0.001746768,0,0,"afterRhs","GXV",79,63
292,6,"afterRhs->afterNewGradV",0,0,-0.000001192,-0.000001192,"afterNewGradV","GXV",79,63
292,6,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
292,7,"beforeCip->afterCipVelocity",0.007946158,0.003281469,0.000001192,0.000001192,"afterCipVelocity","GXV",79,63
292,7,"afterCipVelocity->afterRhs",-0.000249677,-0.001518642,0,0,"afterRhs","GXV",79,63
292,7,"afterRhs->afterNewGradV",0,0,-0.000001132,-0.000001132,"afterNewGradV","GXV",79,63
292,7,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
292,8,"beforeCip->afterCipVelocity",0.008097257,0.002931941,0.000001132,0.000001132,"afterCipVelocity","GXV",79,63
292,8,"afterCipVelocity->afterRhs",-0.000252759,-0.001293115,0,0,"afterRhs","GXV",79,63
292,8,"afterRhs->afterNewGradV",0,0,-0.000001073,-0.000001073,"afterNewGradV","GXV",79,63
292,8,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
292,9,"beforeCip->afterCipVelocity",0.008283982,0.002603978,0.000001073,0.000001073,"afterCipVelocity","GXV",79,63
292,9,"afterCipVelocity->afterRhs",-0.00025706,-0.001071811,0,0,"afterRhs","GXV",79,63
292,9,"afterRhs->afterNewGradV",0,0,-0.000001013,-0.000001013,"afterNewGradV","GXV",79,63
292,9,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
292,10,"beforeCip->afterCipVelocity",0.008500029,0.002298461,0.000001013,0.000001013,"afterCipVelocity","GXV",79,63
292,10,"afterCipVelocity->afterRhs",-0.000262975,-0.00084939,0,0,"afterRhs","GXV",79,63
292,10,"afterRhs->afterNewGradV",0,0,-9.54e-7,-9.54e-7,"afterNewGradV","GXV",79,63
292,10,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
292,11,"beforeCip->afterCipVelocity",0.008732509,0.002011546,9.54e-7,9.54e-7,"afterCipVelocity","GXV",79,63
292,11,"afterCipVelocity->afterRhs",-0.000270687,-0.000634261,0,0,"afterRhs","GXV",79,63
292,11,"afterRhs->afterNewGradV",0,0,-8.94e-7,-8.94e-7,"afterNewGradV","GXV",79,63
292,11,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
293,0,"beforeCip->afterCipVelocity",0.008966131,0.001741968,8.94e-7,8.94e-7,"afterCipVelocity","GXV",79,63
293,0,"afterCipVelocity->afterRhs",-0.000280118,-0.000427964,0,0,"afterRhs","GXV",79,63
293,0,"afterRhs->afterNewGradV",0,0,-8.34e-7,-8.34e-7,"afterNewGradV","GXV",79,63
293,0,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
293,1,"beforeCip->afterCipVelocity",0.009184281,0.001489329,8.34e-7,8.34e-7,"afterCipVelocity","GXV",79,63
293,1,"afterCipVelocity->afterRhs",-0.000290815,-0.000231999,0,0,"afterRhs","GXV",79,63
293,1,"afterRhs->afterNewGradV",0,0,-7.75e-7,-7.75e-7,"afterNewGradV","GXV",79,63
293,1,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
293,2,"beforeCip->afterCipVelocity",0.009371001,0.001253694,7.75e-7,7.75e-7,"afterCipVelocity","GXV",79,63
293,2,"afterCipVelocity->afterRhs",-0.000302115,-0.000048259,0,0,"afterRhs","GXV",79,63
293,2,"afterRhs->afterNewGradV",0,0,-7.15e-7,-7.15e-7,"afterNewGradV","GXV",79,63
293,2,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
293,3,"beforeCip->afterCipVelocity",0.009511764,0.001035612,7.15e-7,7.15e-7,"afterCipVelocity","GXV",79,63
293,3,"afterCipVelocity->afterRhs",-0.000313254,0.000122122,0,0,"afterRhs","GXV",79,63
293,3,"afterRhs->afterNewGradV",0,0,-6.56e-7,-6.56e-7,"afterNewGradV","GXV",79,63
293,3,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
293,4,"beforeCip->afterCipVelocity",0.009604761,0.000867438,6.56e-7,6.56e-7,"afterCipVelocity","GXV",79,63
293,4,"afterCipVelocity->afterRhs",-0.000323445,0.000246583,0,0,"afterRhs","GXV",79,63
293,4,"afterRhs->afterNewGradV",0,0,-5.96e-7,-5.96e-7,"afterNewGradV","GXV",79,63
293,4,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
293,5,"beforeCip->afterCipVelocity",0.009655137,0.002176342,5.96e-7,5.96e-7,"afterCipVelocity","GXV",79,63
293,5,"afterCipVelocity->afterRhs",-0.000332104,-0.001102102,0,0,"afterRhs","GXV",79,63
293,5,"afterRhs->afterNewGradV",0,0,-5.36e-7,-5.36e-7,"afterNewGradV","GXV",79,63
293,5,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
293,6,"beforeCip->afterCipVelocity",0.009676973,0.003274175,5.36e-7,5.36e-7,"afterCipVelocity","GXV",79,63
293,6,"afterCipVelocity->afterRhs",-0.000338983,-0.002243229,0,0,"afterRhs","GXV",79,63
293,6,"afterRhs->afterNewGradV",0,0,-4.77e-7,-4.77e-7,"afterNewGradV","GXV",79,63
293,6,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
293,7,"beforeCip->afterCipVelocity",0.009689829,0.004191308,4.77e-7,4.77e-7,"afterCipVelocity","GXV",79,63
293,7,"afterCipVelocity->afterRhs",-0.000344139,-0.002224386,0,0,"afterRhs","GXV",79,63
293,7,"afterRhs->afterNewGradV",0,0,-4.17e-7,-4.17e-7,"afterNewGradV","GXV",79,63
293,7,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
293,8,"beforeCip->afterCipVelocity",0.009714655,0.003967957,4.17e-7,4.17e-7,"afterCipVelocity","GXV",79,63
293,8,"afterCipVelocity->afterRhs",-0.000347932,-0.001959149,0,0,"afterRhs","GXV",79,63
293,8,"afterRhs->afterNewGradV",0,0,-3.58e-7,-3.58e-7,"afterNewGradV","GXV",79,63
293,8,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
293,9,"beforeCip->afterCipVelocity",0.009768175,0.003521893,3.58e-7,3.58e-7,"afterCipVelocity","GXV",79,63
293,9,"afterCipVelocity->afterRhs",-0.000350968,-0.001698504,0,0,"afterRhs","GXV",79,63
293,9,"afterRhs->afterNewGradV",0,0,-3.58e-7,-3.58e-7,"afterNewGradV","GXV",79,63
293,9,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
293,10,"beforeCip->afterCipVelocity",0.009861455,0.003106994,3.58e-7,3.58e-7,"afterCipVelocity","GXV",79,63
293,10,"afterCipVelocity->afterRhs",-0.000354029,-0.00144527,0,0,"afterRhs","GXV",79,63
293,10,"afterRhs->afterNewGradV",0,0,-2.98e-7,-2.98e-7,"afterNewGradV","GXV",79,63
293,10,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
293,11,"beforeCip->afterCipVelocity",0.009998035,0.002726879,2.98e-7,2.98e-7,"afterCipVelocity","GXV",79,63
293,11,"afterCipVelocity->afterRhs",-0.000357819,-0.001202012,0,0,"afterRhs","GXV",79,63
293,11,"afterRhs->afterNewGradV",0,0,-2.38e-7,-2.38e-7,"afterNewGradV","GXV",79,63
293,11,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
294,0,"beforeCip->afterCipVelocity",0.010169349,0.002383448,2.38e-7,2.38e-7,"afterCipVelocity","GXV",79,63
294,0,"afterCipVelocity->afterRhs",-0.000362841,-0.000971886,0,0,"afterRhs","GXV",79,63
294,0,"afterRhs->afterNewGradV",0,0,-1.79e-7,-1.79e-7,"afterNewGradV","GXV",79,63
294,0,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
294,1,"beforeCip->afterCipVelocity",0.010357372,0.002077148,1.79e-7,1.79e-7,"afterCipVelocity","GXV",79,63
294,1,"afterCipVelocity->afterRhs",-0.000369106,-0.000757612,0,0,"afterRhs","GXV",79,63
294,1,"afterRhs->afterNewGradV",0,0,-1.19e-7,-1.19e-7,"afterNewGradV","GXV",79,63
294,1,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
294,2,"beforeCip->afterCipVelocity",0.01053903,0.001807863,1.19e-7,1.19e-7,"afterCipVelocity","GXV",79,63
294,2,"afterCipVelocity->afterRhs",-0.000376354,-0.000553254,0,0,"afterRhs","GXV",79,63
294,2,"afterRhs->afterNewGradV",0,0,-1.19e-7,-1.19e-7,"afterNewGradV","GXV",79,63
294,2,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
294,3,"beforeCip->afterCipVelocity",0.010689461,0.001569973,1.19e-7,1.19e-7,"afterCipVelocity","GXV",79,64
294,3,"afterCipVelocity->afterRhs",-0.000383826,-0.000369131,0,0,"afterRhs","GXV",79,64
294,3,"afterRhs->afterNewGradV",0,0,-0.000001609,-0.000001609,"afterNewGradV","GXV",79,64
294,3,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
294,4,"beforeCip->afterCipVelocity",0.010791651,0.001361871,0.000001609,0.000001609,"afterCipVelocity","GXV",79,64
294,4,"afterCipVelocity->afterRhs",-0.000390615,-0.000206488,0,0,"afterRhs","GXV",79,64
294,4,"afterRhs->afterNewGradV",0,0,-0.000001609,-0.000001609,"afterNewGradV","GXV",79,64
294,4,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
294,5,"beforeCip->afterCipVelocity",0.010839946,0.001182332,0.000001609,0.000001609,"afterCipVelocity","GXV",79,64
294,5,"afterCipVelocity->afterRhs",-0.000395916,-0.000064748,0,0,"afterRhs","GXV",79,64
294,5,"afterRhs->afterNewGradV",0,0,-0.000001609,-0.000001609,"afterNewGradV","GXV",79,64
294,5,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
294,6,"beforeCip->afterCipVelocity",0.01083901,0.00102958,0.000001609,0.000001609,"afterCipVelocity","GXV",79,64
294,6,"afterCipVelocity->afterRhs",-0.000399255,0.000057706,0,0,"afterRhs","GXV",79,64
294,6,"afterRhs->afterNewGradV",0,0,-0.000001669,-0.000001669,"afterNewGradV","GXV",79,64
294,6,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
294,7,"beforeCip->afterCipVelocity",0.010808018,0.000900793,0.000001669,0.000001669,"afterCipVelocity","GXV",79,64
294,7,"afterCipVelocity->afterRhs",-0.00040078,0.000163446,0,0,"afterRhs","GXV",79,64
294,7,"afterRhs->afterNewGradV",0,0,-0.000001729,-0.000001729,"afterNewGradV","GXV",79,64
294,7,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
294,8,"beforeCip->afterCipVelocity",0.010776096,0.000792717,0.000001729,0.000001729,"afterCipVelocity","GXV",79,64
294,8,"afterCipVelocity->afterRhs",-0.000401131,0.000257052,0,0,"afterRhs","GXV",79,64
294,8,"afterRhs->afterNewGradV",0,0,-0.000001788,-0.000001788,"afterNewGradV","GXV",79,64
294,8,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
294,9,"beforeCip->afterCipVelocity",0.010775248,0.000700397,0.000001788,0.000001788,"afterCipVelocity","GXV",79,64
294,9,"afterCipVelocity->afterRhs",-0.000401349,0.000342069,0,0,"afterRhs","GXV",79,64
294,9,"afterRhs->afterNewGradV",0,0,-0.000001848,-0.000001848,"afterNewGradV","GXV",79,64
294,9,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
294,10,"beforeCip->afterCipVelocity",0.010835127,0.000618477,0.000001848,0.000001848,"afterCipVelocity","GXV",79,64
294,10,"afterCipVelocity->afterRhs",-0.000402777,0.000421783,0,0,"afterRhs","GXV",79,64
294,10,"afterRhs->afterNewGradV",0,0,-0.000001907,-0.000001907,"afterNewGradV","GXV",79,64
294,10,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
294,11,"beforeCip->afterCipVelocity",0.010969598,0.000558222,0.000001907,0.000001907,"afterCipVelocity","GXV",79,64
294,11,"afterCipVelocity->afterRhs",-0.000406536,0.000481926,0,0,"afterRhs","GXV",79,64
294,11,"afterRhs->afterNewGradV",0,0,-0.000001967,-0.000001967,"afterNewGradV","GXV",79,64
294,11,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
295,0,"beforeCip->afterCipVelocity",0.011176525,0.001031654,0.000001967,0.000001967,"afterCipVelocity","GXV",79,64
295,0,"afterCipVelocity->afterRhs",-0.000413393,0.000007025,0,0,"afterRhs","GXV",79,64
295,0,"afterRhs->afterNewGradV",0,0,-0.000002027,-0.000002027,"afterNewGradV","GXV",79,64
295,0,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
295,1,"beforeCip->afterCipVelocity",0.011436834,0.001489734,0.000002027,0.000002027,"afterCipVelocity","GXV",79,64
295,1,"afterCipVelocity->afterRhs",-0.000423455,-0.000457325,0,0,"afterRhs","GXV",79,64
295,1,"afterRhs->afterNewGradV",0,0,-0.000002086,-0.000002086,"afterNewGradV","GXV",79,64
295,1,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
295,2,"beforeCip->afterCipVelocity",0.011720096,0.001954564,0.000002086,0.000002086,"afterCipVelocity","GXV",79,64
295,2,"afterCipVelocity->afterRhs",-0.000435951,-0.000936109,0,0,"afterRhs","GXV",79,64
295,2,"afterRhs->afterNewGradV",0,0,-0.000002146,-0.000002146,"afterNewGradV","GXV",79,64
295,2,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
295,3,"beforeCip->afterCipVelocity",0.011992176,0.002442104,0.000002146,0.000002146,"afterCipVelocity","GXV",79,64
295,3,"afterCipVelocity->afterRhs",-0.000449418,-0.001153113,0,0,"afterRhs","GXV",79,64
295,3,"afterRhs->afterNewGradV",0,0,-0.000002205,-0.000002205,"afterNewGradV","GXV",79,64
295,3,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
295,4,"beforeCip->afterCipVelocity",0.012219469,0.002674868,0.000002205,0.000002205,"afterCipVelocity","GXV",79,64
295,4,"afterCipVelocity->afterRhs",-0.000462123,-0.000993364,0,0,"afterRhs","GXV",79,64
295,4,"afterRhs->afterNewGradV",0,0,-0.000002205,-0.000002205,"afterNewGradV","GXV",79,64
295,4,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
295,5,"beforeCip->afterCipVelocity",0.012383457,0.002521415,0.000002205,0.000002205,"afterCipVelocity","GXV",79,64
295,5,"afterCipVelocity->afterRhs",-0.000472741,-0.00085835,0,0,"afterRhs","GXV",79,64
295,5,"afterRhs->afterNewGradV",0,0,-0.000002265,-0.000002265,"afterNewGradV","GXV",79,64
295,5,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
295,6,"beforeCip->afterCipVelocity",0.012484488,0.002380124,0.000002265,0.000002265,"afterCipVelocity","GXV",79,64
295,6,"afterCipVelocity->afterRhs",-0.000480574,-0.000744076,0,0,"afterRhs","GXV",79,64
295,6,"afterRhs->afterNewGradV",0,0,-0.000002325,-0.000002325,"afterNewGradV","GXV",79,64
295,6,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
295,7,"beforeCip->afterCipVelocity",0.01253507,0.002246225,0.000002325,0.000002325,"afterCipVelocity","GXV",79,64
295,7,"afterCipVelocity->afterRhs",-0.00048566,-0.00064602,0,0,"afterRhs","GXV",79,64
295,7,"afterRhs->afterNewGradV",0,0,-0.000002325,-0.000002325,"afterNewGradV","GXV",79,64
295,7,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
295,8,"beforeCip->afterCipVelocity",0.012563574,0.002115343,0.000002325,0.000002325,"afterCipVelocity","GXV",79,64
295,8,"afterCipVelocity->afterRhs",-0.000489375,-0.000559179,0,0,"afterRhs","GXV",79,64
295,8,"afterRhs->afterNewGradV",0,0,-0.000002325,-0.000002325,"afterNewGradV","GXV",79,64
295,8,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
295,9,"beforeCip->afterCipVelocity",0.012597899,0.001983573,0.000002325,0.000002325,"afterCipVelocity","GXV",79,64
295,9,"afterCipVelocity->afterRhs",-0.000493251,-0.000479599,0,0,"afterRhs","GXV",79,64
295,9,"afterRhs->afterNewGradV",0,0,-0.000002384,-0.000002384,"afterNewGradV","GXV",79,64
295,9,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
295,10,"beforeCip->afterCipVelocity",0.012658686,0.001847562,0.000002384,0.000002384,"afterCipVelocity","GXV",79,64
295,10,"afterCipVelocity->afterRhs",-0.000498937,-0.000405167,0,0,"afterRhs","GXV",79,64
295,10,"afterRhs->afterNewGradV",0,0,-0.000002444,-0.000002444,"afterNewGradV","GXV",79,64
295,10,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
295,11,"beforeCip->afterCipVelocity",0.01275146,0.001705201,0.000002444,0.000002444,"afterCipVelocity","GXV",79,64
295,11,"afterCipVelocity->afterRhs",-0.000507621,-0.000343384,0,0,"afterRhs","GXV",79,64
295,11,"afterRhs->afterNewGradV",0,0,-0.000002444,-0.000002444,"afterNewGradV","GXV",79,64
295,11,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
296,0,"beforeCip->afterCipVelocity",0.012865222,0.001559561,0.000002444,0.000002444,"afterCipVelocity","GXV",79,64
296,0,"afterCipVelocity->afterRhs",-0.00051972,-0.000279186,0,0,"afterRhs","GXV",79,64
296,0,"afterRhs->afterNewGradV",0,0,-0.000002503,-0.000002503,"afterNewGradV","GXV",79,64
296,0,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
296,1,"beforeCip->afterCipVelocity",0.012974124,0.001409792,0.000002503,0.000002503,"afterCipVelocity","GXV",79,64
296,1,"afterCipVelocity->afterRhs",-0.00053427,-0.000222475,0,0,"afterRhs","GXV",79,64
296,1,"afterRhs->afterNewGradV",0,0,-0.000002563,-0.000002563,"afterNewGradV","GXV",79,64
296,1,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
296,2,"beforeCip->afterCipVelocity",0.013051381,0.001529785,0.000002563,0.000002563,"afterCipVelocity","GXV",79,64
296,2,"afterCipVelocity->afterRhs",-0.000549495,-0.000448743,0,0,"afterRhs","GXV",79,64
296,2,"afterRhs->afterNewGradV",0,0,-0.000002563,-0.000002563,"afterNewGradV","GXV",79,64
296,2,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
296,3,"beforeCip->afterCipVelocity",0.013078541,0.002185262,0.000002563,0.000002563,"afterCipVelocity","GXV",79,64
296,3,"afterCipVelocity->afterRhs",-0.00056324,-0.000812732,0,0,"afterRhs","GXV",79,64
296,3,"afterRhs->afterNewGradV",0,0,-0.000002623,-0.000002623,"afterNewGradV","GXV",79,64
296,3,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
296,4,"beforeCip->afterCipVelocity",0.01305514,0.002461391,0.000002623,0.000002623,"afterCipVelocity","GXV",79,64
296,4,"afterCipVelocity->afterRhs",-0.000573815,-0.000607545,0,0,"afterRhs","GXV",79,64
296,4,"afterRhs->afterNewGradV",0,0,-0.000002623,-0.000002623,"afterNewGradV","GXV",79,64
296,4,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
296,5,"beforeCip->afterCipVelocity",0.01300194,0.002162449,0.000002623,0.000002623,"afterCipVelocity","GXV",79,64
296,5,"afterCipVelocity->afterRhs",-0.000581125,-0.000427049,0,0,"afterRhs","GXV",79,64
296,5,"afterRhs->afterNewGradV",0,0,-0.000002623,-0.000002623,"afterNewGradV","GXV",79,64
296,5,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
296,6,"beforeCip->afterCipVelocity",0.012955641,0.001885578,0.000002623,0.000002623,"afterCipVelocity","GXV",79,64
296,6,"afterCipVelocity->afterRhs",-0.000585459,-0.000269365,0,0,"afterRhs","GXV",79,64
296,6,"afterRhs->afterNewGradV",0,0,-0.000002682,-0.000002682,"afterNewGradV","GXV",79,64
296,6,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
296,7,"beforeCip->afterCipVelocity",0.012957535,0.0016306,0.000002682,0.000002682,"afterCipVelocity","GXV",79,64
296,7,"afterCipVelocity->afterRhs",-0.00058854,-0.000129895,0,0,"afterRhs","GXV",79,64
296,7,"afterRhs->afterNewGradV",0,0,-0.000002682,-0.000002682,"afterNewGradV","GXV",79,64
296,7,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
296,8,"beforeCip->afterCipVelocity",0.013040509,0.001396101,0.000002682,0.000002682,"afterCipVelocity","GXV",79,64
